fund_id,category,expense_ratio,true_alpha_ann,true_group,start_date,end_date,n_months,beta_true,s_true,h_true,mom_true
1120,Growth,0.01866011764185415,0.0,zero_alpha,1984-07-01,2006-02-01,260,0.7130421954208362,0.6385329749652642,0.1764348754481767,-0.0986127673084737
1121,Aggressive Growth,0.014319839831354545,0.0,zero_alpha,1991-08-01,2005-02-01,163,0.8999166782732806,0.07145371422074746,-0.03568251656626138,0.06413653359014859
1122,Growth,0.015822917084210398,-0.031639832133837115,unskilled,1976-05-01,2006-08-01,364,0.9236520793790215,0.25603755404796463,0.6297883819566393,-0.2058324955075159
1123,Growth,0.008591493593095639,-0.0337139307543219,unskilled,1994-01-01,2006-11-01,155,0.7318034190712844,0.025779258380924652,-0.19303493807466354,0.2543206547679244
1124,Growth,0.019470417988898276,0.0,zero_alpha,1979-10-01,1999-07-01,238,0.8589876736028652,0.02260105603963572,0.22304327641507227,-0.19038472357273356
1125,Aggressive Growth,0.0083322544193024,0.0,zero_alpha,1976-06-01,1996-01-01,236,0.8898434273871365,-0.25609263443315555,-0.3165348913694229,-0.0319659758134517
1126,Growth & Income,0.022705999554874755,0.0,zero_alpha,1984-12-01,1996-05-01,138,0.8910053079466781,-0.2228415619527733,-0.0587845515295895,-0.17783113585401755
1127,Growth & Income,0.014079492286863216,-0.025313009462786282,unskilled,1985-02-01,2003-07-01,222,0.9727822224933936,-0.1317495699132499,-0.2795579500361121,-0.0895249428798478
1128,Growth,0.017697361987350894,0.0,zero_alpha,1993-11-01,2001-09-01,95,0.8507631673364656,0.21592420869001772,0.041455183018174954,0.022014262314807652
1129,Growth,0.02343582214096658,0.0,zero_alpha,1978-10-01,2001-02-01,269,1.171675445001241,0.4390434138211463,0.0011940507157513491,-0.05931371477740027
1130,Growth & Income,0.019758790096050735,0.0,zero_alpha,1976-12-01,2002-05-01,306,1.0232306959600357,-0.27666613172387944,-0.07153295983671636,0.19163693872184323
1131,Growth,0.015816957668999387,0.0,zero_alpha,1975-08-01,2006-03-01,368,0.8289329719038017,0.03273079966279577,0.20841140502526134,0.05403515239441946
1132,Growth,0.0130535529568672,0.0,zero_alpha,1989-09-01,2003-05-01,165,0.9641767240051359,-0.1717226773375871,-0.12341979460055806,-0.049436459384288936
1133,Growth & Income,0.014242702439874085,0.0,zero_alpha,1976-03-01,1988-10-01,152,0.9686022977908407,0.10393072646661256,0.05537034956146481,-3.728949610695351e-05
1134,Growth,0.011833461192210785,0.0,zero_alpha,1979-01-01,1998-10-01,238,1.1322082211746671,0.43894237342678766,0.15411098805426773,0.20295506855839032
1135,Growth,0.023923676505048105,0.0,zero_alpha,1976-11-01,2000-07-01,285,0.8599426356625473,0.05827939959800618,-0.30664424177923666,0.1563306324926699
1136,Growth & Income,0.01005715688295298,0.0,zero_alpha,1975-03-01,2006-12-01,382,1.0651008046580859,0.15812075695007585,-0.15968286833487674,-0.15081563410231166
1137,Aggressive Growth,0.013186925651939449,0.0,zero_alpha,1987-05-01,1992-12-01,68,0.9562781713673716,0.5338070990980786,0.0007721934631667818,-0.08209775712094072
1138,Growth & Income,0.020564478493021517,0.0,zero_alpha,1976-10-01,1988-02-01,137,1.173734977467315,0.2844752326269773,0.11603068388566372,0.09121847280265571
1139,Aggressive Growth,0.012286833452521281,-0.030156246079587504,unskilled,1980-03-01,1992-03-01,145,1.143633717895911,-0.0200229639542005,0.27424755318430666,0.07300498790405593
1140,Growth,0.02273221792876239,0.0,zero_alpha,1975-11-01,1987-08-01,142,0.97954689568889,0.20972882145893132,-0.05317595974558408,-0.13755723120981442
1141,Aggressive Growth,0.009861452802940977,0.0,zero_alpha,1981-12-01,1999-05-01,210,0.9106576068475909,-0.03688725285057268,-0.07329420852997683,0.13236898839599354
1142,Aggressive Growth,0.005626896834188077,-0.031214757162773277,unskilled,1978-06-01,2006-12-01,343,1.0259908864519183,0.27512050318399994,-0.18451920604273278,-0.1136311210279594
1143,Growth & Income,0.017575022245037375,0.0,zero_alpha,1989-11-01,1995-08-01,70,0.9229324959309251,0.2988350385181898,0.05599681843540665,0.21557401607845122
1144,Growth,0.015165069154702608,0.0,zero_alpha,1979-05-01,2006-05-01,325,1.2020460658967502,-0.17178992512461314,-0.06942351473961832,0.09941737343744321
1145,Growth,0.023661161597816453,0.0,zero_alpha,1982-09-01,2004-04-01,260,0.9617705117265517,0.21378735434644344,-0.0648064525651437,-0.14978866759685822
1146,Growth,0.013462646517919234,0.0,zero_alpha,1984-04-01,2005-10-01,259,0.8891536051230744,0.1406066855010201,-0.02877770117770167,-0.059361505219511765
1147,Growth,0.007711805159163879,-0.03527073220033898,unskilled,1977-09-01,2000-12-01,280,0.8810577370889111,0.30616934929302797,0.10032561241806782,-0.0619690921792936
1148,Growth & Income,0.011594910744926998,0.0,zero_alpha,1997-10-01,2005-10-01,97,0.7680446622201939,0.3778367627547834,-0.12274611063585221,0.04398150819534963
1149,Growth & Income,0.012864236199208463,-0.02764285611025905,unskilled,1976-08-01,2001-09-01,302,1.0334838692139985,0.2893624010311513,-0.164431617781781,-0.010596534701873567
1150,Growth,0.016662636276516096,0.0,zero_alpha,1983-12-01,1995-07-01,140,0.8269983196040745,0.09420166165506193,0.07634483722682064,-0.15182333700726752
1151,Growth & Income,0.01049000982178352,-0.031846842537027915,unskilled,1983-12-01,2002-10-01,227,1.114722237828162,0.40333250521600006,-0.615144980376517,-0.1891388719333864
1152,Growth,0.0160062664034761,0.0,zero_alpha,1977-07-01,2000-09-01,279,0.756059741899764,-0.04826569407756287,-0.13073563473233712,0.1023535001596792
1153,Growth & Income,0.023160917311319276,0.0,zero_alpha,1977-11-01,1999-02-01,256,0.9690862173459875,-0.16013049834237483,-0.24026189988147284,0.06293552968462447
1154,Aggressive Growth,0.013474606995971469,-0.036064705476551634,unskilled,1977-05-01,1991-01-01,165,1.1225335637746179,-0.6288216711402,0.23065164460335774,0.03583063358075476
1155,Aggressive Growth,0.018031389878752625,0.0,zero_alpha,1975-01-01,1990-08-01,188,0.6271629403064545,0.15246476206571125,-0.09818655250857934,0.060609778844069095
1156,Aggressive Growth,0.009577971742515921,0.0,zero_alpha,1982-02-01,1999-11-01,214,1.2527398315688278,-0.03538660987335879,-0.12214322305344617,-0.07283787212875525
1157,Aggressive Growth,0.02102654090092045,-0.03651463589043513,unskilled,2000-08-01,2006-08-01,73,0.8862072204202835,0.2694386190188377,-0.019724497050654786,0.04759885366627156
1158,Growth & Income,0.01039341260720118,0.0,zero_alpha,1976-08-01,2001-02-01,295,0.9711643073243208,-0.32280684851109187,-0.12907448569298272,0.40077583474764017
1159,Growth,0.016596055870111134,0.0,zero_alpha,1985-09-01,1993-04-01,92,1.0357173838274516,0.008205362275125,-0.09052963163070694,0.19618506811207145
1160,Growth & Income,0.0110049493946537,0.0,zero_alpha,1988-09-01,2006-01-01,209,1.058919358417333,0.28756747646612135,0.009422082084632627,-0.02326126764397558
1161,Growth,0.006348047001236941,-0.03302718778933815,unskilled,1982-04-01,2004-11-01,272,0.9910825907389523,-0.0874590365872451,-0.09440808690125362,-0.058505762065186
1162,Growth,0.011393254811220613,0.0,zero_alpha,1975-02-01,1982-03-01,86,1.099607687555955,0.27231418715321554,-0.0958434904544074,-0.40906590962373496
1163,Aggressive Growth,0.009240613214226985,-0.024683485543902192,unskilled,1975-02-01,2006-12-01,383,1.0278606069382719,0.030744351232989853,-0.21203153474226177,0.1803041229477047
1164,Aggressive Growth,0.022853475368052583,0.0,zero_alpha,1977-06-01,1992-07-01,182,1.2141321710048456,0.1617979225550006,-0.24075674810410624,0.1379908030662219
1165,Growth & Income,0.010323242292762864,0.0,zero_alpha,1981-08-01,1986-12-01,65,1.0283491314281896,0.31878950160421393,0.0021273795180561175,-0.061574195391473865
1166,Growth,0.02448846363537844,0.0,zero_alpha,1977-04-01,2000-01-01,274,1.244695327982463,0.40819925577882826,0.0513201019571645,-0.19475615243156913
1167,Growth,0.014846916234497305,0.0,zero_alpha,1982-05-01,2002-05-01,241,1.0851618260356484,0.1931231028301518,-0.29563132875678994,-0.1532901164784589
1168,Growth,0.009421299331352984,0.0,zero_alpha,1976-12-01,1999-03-01,268,0.6791374811347606,-0.03350257371968621,0.1419882830761695,0.08665967937191343
1169,Growth & Income,0.012826882663313912,-0.029769638992589595,unskilled,1976-09-01,2001-12-01,304,1.3416654017581762,0.055490284405087506,0.14280952796494947,0.006598889950622857
1170,Growth & Income,0.008668622349951747,0.0,zero_alpha,1978-03-01,1995-12-01,214,0.8638483837284171,0.32923884077173954,0.18493782765572464,0.12373880264109219
1171,Growth & Income,0.021673665076909078,0.0,zero_alpha,1976-09-01,2003-12-01,328,1.1743316022802603,-0.08531339587065165,0.049977816948119536,0.0329664707552275
1172,Growth,0.0073993853861295065,0.0,zero_alpha,1986-03-01,2001-02-01,180,0.9540190164679158,0.1254833508399486,0.11741642005779919,0.16501382481747265
1173,Growth & Income,0.022470555029908267,0.0,zero_alpha,1979-12-01,1999-08-01,237,1.1091635386403869,0.0735289754096313,0.4270051689156644,0.07543627105883703
1174,Growth,0.005918340969041765,0.0,zero_alpha,1982-06-01,1991-08-01,111,0.8467281633701309,0.14415955417025886,-0.07030432017545866,0.14431930702410212
1175,Growth & Income,0.01099215863058666,0.0,zero_alpha,1980-05-01,2002-01-01,261,1.043861681463438,-0.0823206323123443,-0.21913830017791136,-0.29345251163829056
1176,Growth,0.007797734404855537,0.0,zero_alpha,1987-04-01,1999-04-01,145,0.9120214181908392,-0.29298608805302795,-0.31681197664429234,-0.165151835574619
1177,Growth,0.018705310918414746,0.0,zero_alpha,1975-02-01,1998-11-01,286,1.1868504667384832,0.3001856539899108,0.3411347860464633,-0.034652750483144104
1178,Growth,0.015246434619860822,-0.032398591054531994,unskilled,1979-10-01,2006-05-01,320,1.0158002251125513,0.41103285587216215,0.3437574517397315,0.1819353177350363
1179,Aggressive Growth,0.023786791456957418,0.0,zero_alpha,1978-07-01,2006-09-01,339,1.090391396195235,-0.2780437393745391,-0.19491994838684612,0.30207945891016097
1180,Growth,0.012323615221612983,0.0,zero_alpha,1976-03-01,2006-03-01,361,0.6253884692790395,0.2622315402315541,-0.15546416253571135,-0.0046353673580316855
1181,Growth,0.00581498187000987,-0.039947837466544844,unskilled,1988-09-01,1996-11-01,99,0.9371640980317062,0.44079572871129413,-0.07479820750623441,-0.07173700958322698
1182,Aggressive Growth,0.02023318126390267,0.0,zero_alpha,1991-04-01,1999-11-01,104,1.0115827452587443,0.3189777616905808,0.23485137442919668,-0.27324528163867046
1183,Growth & Income,0.01659001299351435,0.0,zero_alpha,1975-11-01,2005-11-01,361,0.983542235965956,0.06583245533098339,-0.26746043969606204,0.14953456461097459
1184,Aggressive Growth,0.02154870610488828,0.0,zero_alpha,1981-02-01,1996-04-01,183,1.0941735820576775,-0.06587409243768941,-0.40332390497777504,-0.06252858627917153
1185,Growth,0.013522771441472164,0.0,zero_alpha,1984-04-01,1989-11-01,68,0.8951143632293818,0.19024451983749732,0.42350289531243224,0.4637502004037232
1186,Aggressive Growth,0.019763623227129015,0.0,zero_alpha,1978-02-01,1990-10-01,153,0.9573180657551945,0.2319462647117202,0.052474657384015085,-0.09091058800517698
1187,Growth,0.008421314122989363,0.0,zero_alpha,1978-10-01,2006-04-01,331,1.1271840146622487,0.1939518777889747,0.08088266118371214,0.3357912645290997
1188,Growth,0.024990531096636823,-0.0370778954060377,unskilled,1980-08-01,1995-02-01,175,0.6081966494831965,0.12496634247060859,-0.05102120103999864,0.13225510753812006
1189,Growth,0.00847293949738218,0.0,zero_alpha,1982-02-01,1989-01-01,84,1.038402575245751,-0.10066293103068932,0.08315698474360474,-0.13423965989820502
1190,Growth,0.02159601255317732,0.0,zero_alpha,1982-04-01,2006-09-01,294,0.899917276100967,0.27567207282721296,-0.3128411766681972,0.05482156829653799
1191,Growth,0.009248763379254524,-0.03007524516947068,unskilled,1986-01-01,1996-03-01,123,0.8131522813169567,0.287713623603381,-0.17818411337204598,0.13570707898256992
1192,Growth,0.02065015969188336,0.0,zero_alpha,1985-12-01,2000-05-01,174,1.0004816336413969,0.22020553136541798,0.011031576904521065,-0.013787828877487456
1193,Growth,0.02222504834054946,0.0,zero_alpha,1981-08-01,1986-08-01,61,1.1341176945212983,0.19774841126781434,-0.4641781785800484,0.14569740658284477
1194,Aggressive Growth,0.022532818124195362,0.0,zero_alpha,1978-01-01,1999-03-01,255,1.105871574722627,0.5898123719365264,-0.07050352276284583,0.14239357390229898
1195,Growth,0.014514368938263529,-0.03694769060015932,unskilled,1985-12-01,2002-11-01,204,0.9297330453640057,0.01390530385665098,-0.08283287406688145,0.1094507750891197
1196,Growth,0.01357625946233252,-0.03443153954536665,unskilled,1976-08-01,2004-12-01,341,1.0813611445641422,0.490358774364164,-0.07053804639007227,0.017528994792874158
1197,Growth,0.02167582260261473,0.0,zero_alpha,1977-09-01,1991-08-01,168,1.0802101847668766,-0.013506117305459392,-0.12021636156419623,-0.156241013395919
1198,Aggressive Growth,0.016589784459016283,0.0,zero_alpha,1993-01-01,2003-06-01,126,0.9368943094260249,0.4472376432391071,-0.20917838517489945,0.00848219367871498
1199,Growth & Income,0.017425536629770567,-0.03343691680774588,unskilled,1984-02-01,1993-06-01,113,0.8460379172017688,0.47834188752013596,-0.374406370054184,0.04640969955737645
1200,Growth,0.00972134242417243,0.0,zero_alpha,1989-06-01,1999-10-01,125,0.8547148953316505,0.09673719914952937,0.01894940943348241,-0.26140763065567363
1201,Aggressive Growth,0.013923140284052133,0.0,zero_alpha,1980-02-01,1997-03-01,206,1.0756780023302206,0.5852407635152084,-0.07002479735924864,0.04538529739870156
1202,Growth & Income,0.01238897776133574,-0.03212931423976928,unskilled,1988-11-01,1996-02-01,88,0.9436779779430964,0.2872589716865223,-0.2850563093137356,0.005479810278478502
1203,Aggressive Growth,0.018306431181760684,0.0,zero_alpha,1987-08-01,2003-05-01,190,0.7930726670404117,-0.04931811028514188,0.0025066825667541346,-0.17449391061774316
1204,Growth,0.00892966560038392,0.0,zero_alpha,1978-07-01,2006-07-01,337,0.6972705746736312,0.07646085140269776,-0.06899003901454122,-0.02995095860376352
1205,Growth,0.013115038534445775,-0.039335226226954956,unskilled,1976-04-01,2001-12-01,309,1.0747747178144569,0.45319057652666284,-0.10220479033242301,-0.026776952025144834
1206,Growth,0.021974641179963155,0.0,zero_alpha,1981-08-01,2003-10-01,267,0.8679832366603664,0.40076617546916243,-0.4413789773614901,0.3095141800240128
1207,Growth,0.015928913541770645,0.0,zero_alpha,1977-09-01,2006-10-01,350,0.9995581633483972,-0.09451010034482268,0.1265535024615786,0.05301775192660506
1208,Growth,0.02292087954649624,0.0,zero_alpha,1978-11-01,2004-11-01,313,1.1359560360603684,0.13518567195237574,-0.25661020802182605,0.17540678769718981
1209,Growth & Income,0.009650548879133615,0.0,zero_alpha,1976-05-01,1998-12-01,272,0.7536613284719772,0.22088074569412797,0.002654050968248318,0.002327704326402707
1210,Growth,0.013798066731965392,0.0,zero_alpha,1975-09-01,2003-12-01,340,0.9432293929230732,0.043098852731097786,-0.1716536886865386,-0.2610874775252625
1211,Growth,0.015008324463902104,0.0,zero_alpha,1979-10-01,1988-01-01,100,0.9243958780671695,0.7594499308436798,-0.08774530350959704,0.12085127732324351
1212,Growth & Income,0.013011348146123727,-0.03888343073778154,unskilled,1975-07-01,2002-07-01,325,1.0069614313441941,0.2284159358513314,0.2204584983499822,-0.07872800943813121
1213,Growth,0.018689871246950606,-0.031653094324336106,unskilled,1989-05-01,2002-04-01,156,1.1358739997630651,0.15454695227423768,0.09632364016067478,-0.03034001949818659
1214,Growth,0.007974396231869407,0.0,zero_alpha,1981-12-01,2006-09-01,298,0.7505822278006388,0.46771276106452253,0.21600798925789402,-0.1379456873673206
1215,Growth & Income,0.015388007803437152,0.0,zero_alpha,1976-03-01,2005-10-01,356,1.035469692305865,0.07869661629029127,0.056077098924314665,0.03091517958820398
1216,Growth,0.0077754470095201846,0.0,zero_alpha,1983-03-01,2001-07-01,221,1.1047285662490551,0.42185690265433073,0.06922871686815611,0.1797767542433678
1217,Growth,0.017583949775751097,0.0,zero_alpha,1994-02-01,2001-05-01,88,0.9220434404064826,-0.2469330988957462,-0.3662278000452356,0.1599107162711939
1218,Growth,0.021604962665489343,0.0,zero_alpha,1982-02-01,1997-01-01,180,0.9293829510660314,0.05658648843860847,-0.07350499877331082,0.25792842616777467
1219,Growth,0.005399940933871281,0.0,zero_alpha,1982-08-01,1998-07-01,192,1.0127674053477382,0.4322676045943117,-0.05498178636972166,0.2791939186931167
1220,Growth & Income,0.014138724434078688,0.0,zero_alpha,1976-01-01,2006-04-01,364,1.0017225616834682,0.5625494301474178,0.23473296407039507,-0.2868811345387335
1221,Growth,0.014854071836205903,-0.02973017210345652,unskilled,1975-06-01,2005-11-01,366,1.0373528911050682,-0.02332392825149826,-0.11124586558138566,-0.1590430841393698
1222,Growth & Income,0.019405084213062744,0.0,zero_alpha,1975-09-01,1995-12-01,244,1.0341920789601824,-0.05245540905466209,0.04297190181122449,-0.25122873674898294
1223,Growth,0.0064943986395007165,0.0,zero_alpha,1975-10-01,2006-05-01,368,0.8027041541576523,0.3118616075926148,0.03515146861695046,0.11478956155843852
1224,Growth & Income,0.013120415625401921,0.0,zero_alpha,1987-08-01,2004-04-01,201,1.0985399746557414,0.01424152627057182,0.22153503205614547,-0.08396226756987289
1225,Growth,0.02070962462345112,-0.03659726143000805,unskilled,1976-03-01,1992-03-01,193,1.1250174743285357,0.10285552056115152,-0.0367488164612267,-0.05337704977658944
1226,Growth & Income,0.015642891230217486,0.0,zero_alpha,1975-12-01,2003-06-01,331,0.9779124340535447,0.3891012561842895,0.15555738973862931,-0.012489614789118298
1227,Growth,0.019996923762265226,-0.029767344119850277,unskilled,1977-05-01,2000-04-01,276,0.7258767040175499,0.033974454596497006,-0.3509730268275049,0.07738560321361274
1228,Growth & Income,0.012280195605433163,0.0,zero_alpha,1985-06-01,2004-06-01,229,0.9327881440999863,-0.32135643788392143,-0.33280388658878834,-0.20279815720096844
1229,Growth & Income,0.023401753637717102,0.0,zero_alpha,1982-06-01,1999-09-01,208,0.9791608815410852,-0.1552711089014703,-0.4666688689249054,-0.16882951939511306
1230,Growth,0.006546905164390298,0.0,zero_alpha,1979-04-01,2003-04-01,289,0.7783099643319774,0.17248889643007023,0.14719699502666667,0.02019443097966602
